sn,server_model,fault_time,label,msg_text,pred
SERVER_69,SM6,2020-02-21 13:45:00,1,"["" Processor CPU1 Status | Configuration Error | Asserted"", "" Processor CPU2 Status | Configuration Error | Asserted"", "" Management Subsys Health Mngmnt Health | Sensor access degraded or unavailable | Asserted"", "" Management Subsystem Health Mngmnt Health | Sensor access degraded or unavailable | Asserted"", "" Processor CPU2 Status | Configuration Error | Deasserted"", "" System ACPI Power State ACPI State | S4/S5: soft-off | Asserted"", "" Management Subsystem Health Mngmnt Health | Sensor access degraded or unavailable | Deasserted"", "" Memory DIMM100 | Presence Detected | Deasserted"", "" Memory DIMM020 | Presence Detected | Deasserted"", "" Memory DIMM030 | Presence Detected | Deasserted"", "" Memory DIMM010 | Presence Detected | Deasserted"", "" Management Subsys Health Mngmnt Health | Sensor access degraded or unavailable | Deasserted"", "" Memory DIMM000 | Presence Detected | Deasserted"", "" Memory DIMM110 | Presence Detected | Deasserted"", "" Processor CPU1 Status | Configuration Error | Deasserted"", "" Memory DIMM120 | Presence Detected | Deasserted"", "" Memory DIMM130 | Presence Detected | Deasserted"", "" System ACPI Power State ACPI State | S0/G0: working | Asserted"", "" System Boot Initiated SysRestart | System Restart | Asserted"", "" Memory DIMM030 | Presence Detected | Asserted"", "" Memory DIMM000 | Presence Detected | Asserted"", "" Memory DIMM100 | Presence Detected | Asserted"", "" Memory DIMM120 | Presence Detected | Asserted"", "" Memory DIMM110 | Presence Detected | Asserted"", "" Memory DIMM010 | Presence Detected | Asserted"", "" Memory DIMM130 | Presence Detected | Asserted"", "" Memory DIMM020 | Presence Detected | Asserted""]",1
SERVER_129,SM6,2020-01-14 17:34:00,1,"["" Processor CPU1 Status | Uncorrectable machine check exception | Asserted"", "" Processor CPU1 Status |  | Asserted"", "" Processor CPU1 Status |  | Deasserted"", "" Processor CPU1 Status | Uncorrectable machine check exception | Deasserted"", "" System Boot Initiated SysRestart | System Restart | Asserted""]",1
SERVER_216,SM6,2020-02-03 06:02:00,1,"["" Processor CPU1 Status | Uncorrectable machine check exception | Asserted"", "" Processor CPU1 Status |  | Asserted"", "" Processor CPU1 Status | IERR | Asserted"", "" Processor CPU2 Status |  | Asserted"", "" Processor CPU2 Status | IERR | Asserted"", "" Processor CPU2 Status | Uncorrectable machine check exception | Asserted"", "" System Boot Initiated SysRestart | System Restart | Asserted"", "" Processor CPU1 Status | IERR | Deasserted"", "" Processor CPU1 Status |  | Deasserted"", "" Processor CPU1 Status | Uncorrectable machine check exception | Deasserted"", "" Processor CPU2 Status | IERR | Deasserted"", "" Processor CPU2 Status | Uncorrectable machine check exception | Deasserted"", "" Processor CPU2 Status |  | Deasserted"", "" System ACPI Power State ACPI State | S4/S5: soft-off | Asserted"", "" Memory DIMM000 | Presence Detected | Deasserted"", "" Memory DIMM010 | Presence Detected | Deasserted"", "" Memory DIMM030 | Presence Detected | Deasserted"", "" Memory DIMM020 | Presence Detected | Deasserted"", "" System ACPI Power State ACPI State | S0/G0: working | Asserted"", "" Memory DIMM100 | Presence Detected | Deasserted"", "" Memory DIMM000 | Presence Detected | Asserted"", "" Memory DIMM020 | Presence Detected | Asserted"", "" Memory DIMM010 | Presence Detected | Asserted"", "" Memory DIMM100 | Presence Detected | Asserted"", "" Memory DIMM030 | Presence Detected | Asserted""]",1
SERVER_2938,SM15,2020-11-18 22:32:00,1,"["" Button Button_Pressed | Power Button pressed () | Asserted"", "" Button Button_Pressed | Power Button pressed | Asserted"", "" System Boot Initiated #0xe0 | Initiated by power up | Asserted"", "" System Boot Initiated #0xe0 | Initiated by power up () | Asserted"", "" System ACPI Power State ACPI_PWR_Status | S0/G0: working () | Asserted"", "" System ACPI Power State ACPI_PWR_Status | S0/G0: working | Asserted"", "" Processor CPU_CATERR | State Asserted | Asserted""]",1
SERVER_2392,SM16,2020-02-29 12:31:00,1,"["" Processor #0xfa | Configuration Error | Asserted"", "" System ACPI Power State ACPI_PWR_Status | S4/S5: soft-off | Asserted"", "" Microcontroller #0x16 | Transition to Running | Asserted"", "" Microcontroller/Coprocessor #0x16 | Transition to Running"", "" System ACPI Power State ACPI_PWR_Status | S0/G0: working | Asserted"", "" System Event #0x10 | Timestamp Clock Sync | Asserted"", "" System Boot Initiated BIOS_Boot_Up | Initiated by power up | Asserted"", "" OS Boot #0xe9 | boot completed - device not specified | Asserted""]",1
SERVER_15113,SM16,2020-06-18 14:44:00,1,"["" Processor #0xfa | Configuration Error | Asserted"", "" Memory #0xf9 | Correctable ECC | Asserted"", "" Unknown #0x17 |  | Asserted"", "" Processor CPU_CATERR | State Asserted | Asserted"", "" Microcontroller/Coprocessor #0x16 | Transition to Running | Asserted"", "" Processor CPU_CATERR | State Deasserted | Asserted"", "" System ACPI Power State ACPI_PWR_Status | S4/S5: soft-off | Asserted"", "" System ACPI Power State ACPI_PWR_Status | S0/G0: working | Asserted"", "" System Event #0x10 | Timestamp Clock Sync | Asserted"", "" System Boot Initiated BIOS_Boot_Up | Initiated by power up | Asserted"", "" OS Boot #0xe9 | boot completed - device not specified | Asserted""]",1
SERVER_14782,SM16,2020-02-04 04:45:00,1,"["" Memory #0xf9 | Correctable ECC | Asserted"", "" Unknown #0xc5 |  | Asserted"", "" Memory #0xf9 | Uncorrectable ECC | Asserted"", "" Unknown #0x17 |  | Asserted"", "" Processor CPU_CATERR | State Asserted | Asserted"", "" Unknown #0x17 |"", "" Processor CPU_CATERR | State Asserted""]",1
SERVER_3983,SM16,2020-07-14 09:20:00,1,"["" Processor #0xfa | Configuration Error | Asserted"", "" Processor CPU_CATERR | State Asserted | Asserted"", "" Processor CPU_CATERR | State Deasserted | Asserted"", "" System ACPI Power State ACPI_PWR_Status | S4/S5: soft-off | Asserted"", "" System ACPI Power State ACPI_PWR_Status | S0/G0: working | Asserted"", "" Microcontroller #0x16 | Transition to Running | Asserted"", "" Unknown #0x17 |  | Asserted"", "" System Event #0x10 | Timestamp Clock Sync | Asserted"", "" Temperature CPU1_Margin_Temp | Lower Critical going low  | Asserted | Reading 0 &lt; Threshold 1 degrees C"", "" Temperature CPU1_Margin_Temp | Lower Non-critical going low  | Asserted | Reading 0 &lt; Threshold 2 degrees C"", "" Temperature CPU0_Margin_Temp | Lower Non-critical going low  | Asserted | Reading 0 &lt; Threshold 2 degrees C"", "" Temperature CPU0_Margin_Temp | Lower Critical going low  | Asserted | Reading 0 &lt; Threshold 1 degrees C""]",1
SERVER_2102,SM16,2020-09-20 21:57:00,1,"["" System Event #0x10 | Timestamp Clock Sync | Asserted"", "" System Boot Initiated BIOS_Boot_Up | Initiated by warm reset | Asserted"", "" OS Boot #0xe9 | boot completed - device not specified | Asserted"", "" Microcontroller/Coprocessor #0x16 | Transition to Power Off | Asserted"", "" Unknown #0x17 |  | Asserted"", "" Microcontroller/Coprocessor #0x16 | Transition to Running | Asserted"", "" System ACPI Power State ACPI_PWR_Status | S4/S5: soft-off | Asserted"", "" System ACPI Power State ACPI_PWR_Status | S0/G0: working | Asserted"", "" System Boot Initiated BIOS_Boot_Up | Initiated by power up | Asserted"", "" Power Supply PS1_Status | Presence detected | Asserted"", "" Microcontroller/Coprocessor BMC_Boot_Up | Device Enabled | Asserted"", "" Microcontroller/Coprocessor BMC_Boot_Up | Device Enabled"", "" Microcontroller BMC_Boot_Up | Device Enabled | Asserted"", "" Power Supply PS2_Status | Presence detected | Asserted"", "" Processor CPU_CATERR | State Asserted | Asserted"", "" Processor CPU_CATERR | State Asserted"", "" Processor CPU_CATERR | State Deasserted"", "" Processor CPU_CATERR | State Deasserted | Asserted""]",1
SERVER_3285,SM16,2020-04-19 16:43:00,1,"["" Processor CPU_CATERR | State Asserted | Asserted"", "" Processor CPU_CATERR | State Deasserted | Asserted"", "" System ACPI Power State ACPI_PWR_Status | S4/S5: soft-off | Asserted"", "" System ACPI Power State ACPI_PWR_Status | S0/G0: working | Asserted"", "" Microcontroller #0x16 | Transition to Running | Asserted"", "" Unknown #0x17 |  | Asserted"", "" System Event #0x10 | Timestamp Clock Sync | Asserted"", "" System Boot Initiated BIOS_Boot_Up | Initiated by power up | Asserted""]",1
SERVER_14867,SM16,2020-02-17 21:30:00,1,"["" Processor CPU_CATERR | State Asserted | Asserted""]",1
SERVER_14430,SM16,2020-02-14 11:27:00,1,"["" Memory #0xf9 | Uncorrectable ECC | Asserted"", "" System Event #0x10 | Timestamp Clock Sync | Asserted"", "" System Boot Initiated BIOS_Boot_Up | Initiated by warm reset | Asserted"", "" OS Boot #0xe9 | boot completed - device not specified | Asserted"", "" Processor #0xfa | Configuration Error | Asserted"", "" Unknown #0xc5 |  | Asserted"", "" Unknown #0x17 |  | Asserted"", "" Unknown #0xc5 |"", "" Unknown #0x17 |"", "" Processor CPU_CATERR | State Asserted | Asserted"", "" Processor CPU_CATERR | State Asserted""]",2
SERVER_15537,SM16,2020-04-18 13:50:00,1,"["" System ACPI Power State ACPI_PWR_Status | S4/S5: soft-off | Asserted"", "" System ACPI Power State ACPI_PWR_Status | S0/G0: working | Asserted"", "" System Event #0x10 | Timestamp Clock Sync | Asserted"", "" Processor CPU_CATERR | State Asserted | Asserted"", "" Microcontroller #0x16 | Transition to Running | Asserted"", "" Processor CPU_CATERR | State Deasserted | Asserted"", "" System Boot Initiated BIOS_Boot_Up | Initiated by power up | Asserted"", "" System Boot Initiated BIOS_Boot_Up | Initiated by warm reset | Asserted"", "" OS Boot #0xe9 | boot completed - device not specified | Asserted""]",1
SERVER_4666,SM16,2020-05-05 17:01:00,1,"["" Unknown #0x17 |  | Asserted"", "" Processor CPU_CATERR | State Asserted | Asserted""]",1
SERVER_14528,SM16,2020-07-16 08:51:00,1,"["" Unknown #0x17 |  | Asserted"", "" Unknown #0x17 |"", "" Processor CPU_CATERR | State Asserted"", "" Processor CPU_CATERR | State Asserted | Asserted"", "" Processor CPU_CATERR | State Deasserted | Asserted"", "" Processor CPU_CATERR | State Deasserted"", "" System ACPI Power State ACPI_PWR_Status | S4/S5: soft-off | Asserted"", "" Microcontroller/Coprocessor #0x16 | Transition to Running | Asserted"", "" Microcontroller #0x16 | Transition to Running | Asserted"", "" Microcontroller/Coprocessor #0x16 | Transition to Running"", "" System ACPI Power State ACPI_PWR_Status | S0/G0: working | Asserted"", "" System Event #0x10 | Timestamp Clock Sync | Asserted"", "" System Boot Initiated BIOS_Boot_Up | Initiated by power up | Asserted"", "" OS Boot #0xe9 | boot completed - device not specified | Asserted""]",1
SERVER_14759,SM16,2020-01-14 20:41:00,1,"["" Processor CPU_CATERR | State Asserted | Asserted"", "" Processor CPU_CATERR | State Asserted"", "" Microcontroller/Coprocessor #0x16 | Transition to Running"", "" Microcontroller/Coprocessor #0x16 | Transition to Running | Asserted"", "" Microcontroller #0x16 | Transition to Running | Asserted"", "" Processor CPU_CATERR | State Deasserted"", "" Processor CPU_CATERR | State Deasserted | Asserted"", "" System ACPI Power State ACPI_PWR_Status | S4/S5: soft-off | Asserted"", "" System ACPI Power State ACPI_PWR_Status | S0/G0: working | Asserted"", "" System Boot Initiated BIOS_Boot_Up | Initiated by power up | Asserted"", "" OS Boot #0xe9 | boot completed - device not specified | Asserted""]",1
SERVER_1321,SM16,2020-06-09 04:38:00,1,"["" System Event #0x10 | Timestamp Clock Sync | Asserted"", "" Microcontroller/Coprocessor #0x16 | Transition to Running"", "" Microcontroller/Coprocessor #0x16 | Transition to Running | Asserted"", "" Processor CPU_CATERR | State Deasserted"", "" System ACPI Power State ACPI_PWR_Status | S4/S5: soft-off | Asserted"", "" Processor CPU_CATERR | State Deasserted | Asserted"", "" System ACPI Power State ACPI_PWR_Status | S0/G0: working | Asserted"", "" System Boot Initiated BIOS_Boot_Up | Initiated by power up | Asserted"", "" OS Boot #0xe9 | boot completed - device not specified | Asserted"", "" Unknown #0x17 |"", "" Processor CPU_CATERR | State Asserted""]",1
SERVER_14759,SM16,2020-02-15 03:03:00,1,"["" Processor CPU_CATERR | State Asserted | Asserted"", "" Processor CPU_CATERR | State Asserted"", "" Microcontroller/Coprocessor #0x16 | Transition to Running | Asserted"", "" Microcontroller #0x16 | Transition to Running | Asserted"", "" Microcontroller/Coprocessor #0x16 | Transition to Running"", "" Processor CPU_CATERR | State Deasserted | Asserted"", "" System ACPI Power State ACPI_PWR_Status | S4/S5: soft-off | Asserted"", "" Processor CPU_CATERR | State Deasserted"", "" System ACPI Power State ACPI_PWR_Status | S0/G0: working | Asserted"", "" System Event #0x10 | Timestamp Clock Sync | Asserted"", "" Unknown #0x17 |  | Asserted"", "" Unknown #0x17 |"", "" Watchdog2 IPMI_Watchdog | Hard reset | Asserted"", "" Watchdog 2 IPMI_Watchdog | Hard reset | Asserted"", "" System Boot Initiated BIOS_Boot_Up | Initiated by power up | Asserted"", "" OS Boot #0xe9 | boot completed - device not specified | Asserted""]",1
SERVER_2353,SM16,2019-12-29 11:44:00,1,"["" Unknown #0x17 |  | Asserted"", "" Unknown #0x17 |"", "" Processor CPU_CATERR | State Asserted"", "" Processor CPU_CATERR | State Asserted | Asserted"", "" System ACPI Power State ACPI_PWR_Status | S4/S5: soft-off | Asserted"", "" Processor CPU_CATERR | State Deasserted"", "" Processor CPU_CATERR | State Deasserted | Asserted"", "" Microcontroller/Coprocessor #0x16 | Transition to Running | Asserted"", "" Microcontroller/Coprocessor #0x16 | Transition to Running"", "" Microcontroller #0x16 | Transition to Running | Asserted"", "" System ACPI Power State ACPI_PWR_Status | S0/G0: working | Asserted"", "" System Event #0x10 | Timestamp Clock Sync | Asserted"", "" System Boot Initiated BIOS_Boot_Up | Initiated by power up | Asserted"", "" OS Boot #0xe9 | boot completed - device not specified | Asserted""]",1
SERVER_4255,SM16,2020-03-10 21:43:00,1,"["" Memory #0xf9 | Correctable ECC | Asserted"", "" Processor #0xfa | Configuration Error | Asserted"", "" Unknown #0xc5 |  | Asserted"", "" Unknown #0x17 |  | Asserted"", "" Processor CPU_CATERR | State Asserted | Asserted""]",1
SERVER_14227,SM16,2020-04-29 10:36:00,1,"["" Processor #0xfa | Configuration Error | Asserted"", "" System Event #0x10 | Timestamp Clock Sync | Asserted"", "" System Boot Initiated BIOS_Boot_Up | Initiated by warm reset | Asserted"", "" OS Boot #0xe9 | boot completed - device not specified | Asserted""]",1
SERVER_15422,SM16,2020-04-05 13:10:00,1,"["" Unknown #0x17 |"", "" Unknown #0x17 |  | Asserted"", "" Processor CPU_CATERR | State Asserted"", "" Processor CPU_CATERR | State Asserted | Asserted"", "" Unknown #0xc5 |  | Asserted"", "" Unknown #0xc5 |"", "" Microcontroller #0x16 | Transition to Running | Asserted"", "" Microcontroller/Coprocessor #0x16 | Transition to Running"", "" Microcontroller/Coprocessor #0x16 | Transition to Running | Asserted"", "" System ACPI Power State ACPI_PWR_Status | S4/S5: soft-off | Asserted"", "" Processor CPU_CATERR | State Deasserted | Asserted"", "" Processor CPU_CATERR | State Deasserted"", "" System ACPI Power State ACPI_PWR_Status | S0/G0: working | Asserted"", "" System Event #0x10 | Timestamp Clock Sync | Asserted"", "" System Boot Initiated BIOS_Boot_Up | Initiated by power up | Asserted"", "" OS Boot #0xe9 | boot completed - device not specified | Asserted""]",1
SERVER_14553,SM16,2020-04-19 07:17:00,1,"["" Processor #0xfa | Configuration Error | Asserted"", "" System Event #0x10 | Timestamp Clock Sync | Asserted"", "" System Boot Initiated BIOS_Boot_Up | Initiated by warm reset | Asserted"", "" OS Boot #0xe9 | boot completed - device not specified | Asserted""]",1
SERVER_15065,SM16,2020-09-29 10:18:00,1,"["" Processor CPU_CATERR | State Asserted | Asserted"", "" System ACPI Power State ACPI_PWR_Status | S4/S5: soft-off | Asserted"", "" Processor CPU_CATERR | State Deasserted | Asserted"", "" System ACPI Power State ACPI_PWR_Status | S0/G0: working | Asserted"", "" Unknown #0x17 |  | Asserted"", "" System Event #0x10 | Timestamp Clock Sync | Asserted"", "" System Boot Initiated BIOS_Boot_Up | Initiated by power up | Asserted""]",1
SERVER_14267,SM16,2020-03-14 14:50:00,1,"["" Event Logging Disabled SEL_Status | Log area reset/cleared | Asserted"", "" System Boot Initiated BIOS_Boot_Up | Initiated by power up | Asserted"", "" Processor CPU_CATERR | State Asserted | Asserted"", "" Processor CPU_CATERR | State Asserted"", "" Button Button_Pressed | State Asserted"", "" Button Button_Pressed | State Asserted | Asserted"", "" Processor CPU_CATERR | State Deasserted"", "" System ACPI Power State ACPI_PWR_Status | S4/S5: soft-off | Asserted"", "" Processor CPU_CATERR | State Deasserted | Asserted"", "" System Boot Initiated BIOS_Boot_Up | Initiated by warm reset | Asserted""]",1
SERVER_2470,SM16,2020-04-28 05:13:00,1,"["" Unknown #0x17 |  | Asserted"", "" Processor CPU_CATERR | State Asserted | Asserted"", "" Processor CPU_CATERR | State Deasserted | Asserted"", "" System ACPI Power State ACPI_PWR_Status | S4/S5: soft-off | Asserted"", "" Microcontroller #0x16 | Transition to Running | Asserted"", "" System ACPI Power State ACPI_PWR_Status | S0/G0: working | Asserted"", "" System Event #0x10 | Timestamp Clock Sync | Asserted"", "" System Boot Initiated BIOS_Boot_Up | Initiated by power up | Asserted"", "" OS Boot #0xe9 | boot completed - device not specified | Asserted""]",1
SERVER_1629,SM16,2020-01-18 17:02:00,1,"["" System Boot Initiated BIOS_Boot_Up | Initiated by warm reset | Asserted"", "" OS Boot #0xe9 | boot completed - device not specified | Asserted"", "" System ACPI Power State ACPI_PWR_Status | S4/S5: soft-off | Asserted"", "" System ACPI Power State ACPI_PWR_Status | S0/G0: working | Asserted"", "" System Boot Initiated BIOS_Boot_Up | Initiated by power up | Asserted"", "" Unknown #0x17 |  | Asserted"", "" Unknown #0x17 |"", "" Processor CPU_CATERR | State Asserted | Asserted"", "" Processor CPU_CATERR | State Asserted"", "" Microcontroller/Coprocessor #0x16 | Transition to Running"", "" Microcontroller #0x16 | Transition to Running | Asserted"", "" Processor CPU_CATERR | State Deasserted"", "" Processor CPU_CATERR | State Deasserted | Asserted""]",1
